source_partner_source,source_partner_id,source_partner_name,source_credit_code,target_partner_key,target_legacy_partner_id,target_partner_name,match_method,customer_fact,supplier_fact,review_flags
company_supplier,501bff3e0f264a98823ce18de30a96d6,中国人寿财产保险股份有限公司绵阳市中心支公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,508cf1755d8d46428502968957f78743,深圳市银达担保有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5090eea9bed7484cb70458a42f31cf06,成都永青宝琳建材有限公司,91510106MA6CBWM14G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,50be9fa4629246518a7c0ed1ac32aa6d,四川民望劳务有限公司,91510823MA6253KL4K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,50fff38dd77649339df73015417cbbd9,重庆福美涂商贸有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,512eff3f858f438396b9829099026309,重庆精科仪表制造有限责任公司,91500109203229972U,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,515ac99691f0425c960caaa81fc24c3a,四川沧浪文化传媒有限公司,91510623752346813J,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,51d9bb32f17b44d3b73c36c2696d144d,江油市华威环保建材有限公,91510781678362910L,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5292d3f9112c4956bc88b4c8d7b0d418,峨眉山市啸恒建材经营部,92511181MA68KD6593,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,532b901bb15e485dbe48865cd7905174,中江县南华镇新鸿源五金建材经营部,92510623MA6BLTUC0G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,533e70d015e148ed9b0fd3583eccb418,重庆好漆王商贸有限公司,9510010755903288XF,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,53688d56e4164e399f56f2f626968c76,罗江县建发商品砼有限公司,915106265582446459,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5383afa2ba1b4df8b93f8ad814e0d555,中江县凯江镇显英建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,54ba089dd17c477fad2d9e693480e8dc,德阳市智慧优品商贸有限公司,,,,,unmatched,0,1,multiple_xlsx_name_matches
company_supplier,55690ece20ff45de9fe37aa3b84c7994,什邡市华锋制砖有限公司,91510682680435277K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,556f457c5c6945e1a233bb0c39a19f9c,成都市新思涵广告有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,55acd1db77014e12a099ced0339433f4,四川同创柳工机械有限公司,91510108MA6CQPG6X4,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,55ca9e10b5014dcf80a32e57f0f7b7ff,日喀则市那塘砂石骨料有限公司,91540200MA6TBACT57,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,56021847ffe14f8db8afa1b551ef139f,广元市浩林建材有限公司,91510823MA62GN7717,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,562898de4de844e1aa6f4524fab537cf,夹江县郎玛瓷业有限责任公司,91511126551015882H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,57c8cb8bffb04f818300e48654f8ce94,旌阳区杰通电线电缆经营部,92510603MA63M6K474,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5891f7bd5b37470e924ccdc46578cbfd,德阳彤宁土石方工程有限公司,91510600MA64L63870,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5894b2dba20d4694832a8cab0e1abb0e,成华区富源漆业经营部,92510108MA62QYND7Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,598703996cc24a3fa6095e0f40571b08,人员工资,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5a132ad697454743acf692a5bbe40750,中江县凯江镇顺源建材经营部,92510623MA66D6G290,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5aa8423e67fe44bd9c31bfac812cc945,四川鑫桂湖防水保温节能科技有限公司,9151068233779570X2,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5abdb067b46c482bbc5202f4b9f20d3d,德阳市正天浩墙体材料有限公司,91510600MA6235L544,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5b819b1af7974cd882cd662efe392112,深圳市正泓融资担保有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5bd1800a621d435383d260b91c69f40a,四川优正机电工程有限公司,,,,,unmatched,0,1,multiple_xlsx_name_matches
company_supplier,5c7e7eb696a34ad6b03d54d5ba8e9e2a,德阳市顺风物流有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5cc06e156766478e9d15bafc84583ca3,安平县创景丝网制品有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5cc6ae355b704889839868a3d6694ede,深圳市泰和安科技有限公司成都分公司,91510106MA61WBJX4Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5d148a5c1a154c85aaa7bbbb8a0fb0c8,成都盛泰腾展非融资性担保有限公司,91510107MA61TTYR31,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5d6b3019581d46ccbb324fa547fe4976,罗江县华鑫新型建材厂,915106267298352722,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5d885fa19fae4bd1a20ce5cd9c61e6cb,揭阳市杨德林花木有限公司,91445202MA54G53L19,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5d9945a910ba4ffb99869d7a9af733a9,成都图森广告设计有限公司,91510100077697141W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5e32adfe353e42a0a85510866565c46c,德阳市扬国机械租赁有限公司,91510604MA654MXW62,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5e67e79c978f4d14877da83b2fe55d74,南充恒立建筑劳务有限公司,91511302MA66JAFXXA,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,5fcd816d01ef4a4abb4c9b7f67c65fc8,四川安德顺科技有限公司,915101073942893019,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,600b907547e14ea4b05f2109f4accc54,西昌权辉商贸有限公司,91513401MA62HDWD8M,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,608dac0830464f66b52a106ba986b672,四川卓远企业征信咨询有限公司,,,,,unmatched,1,1,no_xlsx_base_match
company_supplier,60b8350c64dd4ae18d56525be70d8b30,四川广宏铝铝业有限公司,91510113M64N3YNXN,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,60c72f6d409742b5bf2c89653b902e58,德阳市恒日太阳能路灯有限公司,,,,,unmatched,0,1,multiple_xlsx_name_matches
company_supplier,617bd172b4864fa2b43c609926be5c8f,成都凯亿商贸有限公司,915101065746098003,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,61c2def1258a4ab5bc71a6878714d3b7,射洪檬通建材有限公司,91510922MA683PLA59,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,61ed331a604f405790310adb90cb9c33,德阳市恒石建材有限公司,91510681323322004D,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,62c5c1e056ae41baa2327bec59fbc1e2,重庆昱晨丰机械租赁有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,631d823afebc451a986920139650dc18,广州市白云区建美环保彩砖厂,91440111753468062D,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6333deede8624f46a9a58c851ace798b,德阳市区豪飞筛网经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,636d382929654407a93ae1d8aeaf5a09,重庆玲智桐建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,63840fafb92a468b809a4f8c52e86237,攀枝花市仁和区元富水泥制品经营部,92510411MA6AU07U0F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,64199278898e4382941ab156e7709317,成都依修建材有限公司,91510107MA69QUYM6J,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,649285b5adbd4cdb92094bc384876207,何杨敏（砂 水泥 水稳料）,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6507ba45deab47f8bbfdd30f91018a78,成都绿欣苑园艺有限公司,91510132MA67N3J41H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,65283b01be8e42b2bdbb15dcbaf0b093,重庆希维招标代理有限公司,91500107MA5U7B132U,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6553ad46a2b14de6becaa3d78d62141f,剑阁蜀汉建材有限公司,91510823MA65K88C2Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,65fbb6327f45431b923a912dce131174,德阳市区祥顺建材商贸行,92510600MA62UED8XL,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,66b25b6060894f849c4459aeed966b70,遂宁市祥通建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6713155f90f84ea29b964c7bc24120fa,四川中航天辰建设工程有限公司,91510100MA6DGUHR8A,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6804b164947c473a86bc9358da473cd1,四川贝拓石化有限责任公司,91510108MA62N4TD7D,,,,unmatched,1,1,no_xlsx_base_match
company_supplier,68db87ce73ea4b41b0770cc6c5402a36,德阳市兴中页岩砖厂（普通合伙）,915106006823951920,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6996356a0e8e4dc88eca26cc843b8ff3,广州市飞隆工程运输有限公司,91440101MA5AKPKY8B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6ad7ff95f05f4b26a405c31109c3947a,四川瑞欣公路材料有限责任公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6ae6dc36e118493e8a195d4ccfca41e9,成都富德鑫商贸有限公司,91510108MA61W7D13C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6c6e4150b2d34b0c8b8a02be80bd150d,广元汇通沥青有限公司,915108003269551811,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6ca6b3a0222e4c24818bdc1362505181,旌阳区厚道五金建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6cc7f5e1686b412a868b06f1c07cc99f,四川天源气体有限公司,915106006695838856,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6d64452f0ae94838bf6ca9867ed9d76a,广汉市贵礼建材经营部,92510681MA62GYHG9E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6da0bb64f3b342e789e4b31906a5afcd,旌阳区黄许镇宏达钻井服务队,92510603MA63QLQR6F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6f0e83722b3c4e6d893f19570f017cbd,成都市新时贸科技有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,6f1f03487aa04fdcbd0358c4969a6e74,四川舜杰嘉诺建筑劳务有限公司,91510722MA69AHR76Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7062e80268994b9982a5c62f2310307a,绵阳夏鑫科技有限公司,91510700323381784F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,70c520d527744031a1ddbbe23abc606f,中江县力源劳务有限公司,91510623662784465Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7200c51fd8fc42ca8feb09832a8ba63c,德阳钰坤金属材料有限公司,915106000953283237,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,727e5391e7fe4520a5f9b3c9528e7131,旌阳区佳通五金电器建材经营部,92510603MA697HUCXG,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,72b495efa5da4c8e88c099bc7a7c21ce,中江县南华镇许棋建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7334dbb22bb74d42a337efbed3605a67,成都市长峰钢铁集团有限公司,9151010074360952XH,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,73dd090f3a324fa191b72887e900f366,德阳开发区固德五金店,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,73e32455d4884050be27d77edcf89acf,德阳市福宾加油站,,,,,unmatched,0,1,multiple_xlsx_name_matches
company_supplier,7434d730843e443e916a6c598c554e19,中江县南华镇德利五金建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7478e094b0ec4023b03b19eb6093a350,四川圣莲新型材料有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,748ddd689cb347eda0755457984554ac,四川三棵树涂料有限公司,9151018333203619XM,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,75b19eb61f87479da892c8d392d61292,德阳市鼎天照明有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,75da6b8780054ecc8f0b88e93a404496,广汉市道萍建材经营部,92510681MA6337DU4B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,762a6a655b384dfa9fc3ec7665fbeecd,中国平安财产保险股份有限公司广元中心支公司,91510802553479226N,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,76355a4ef32c4aac99983280dfa30474,成都铭熙广告有限公司,915101063430146234,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,774e6ae549d341c9962cea7c6feb3ab7,四川安高消防工程有限公司中江分公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7757656651ad42389fd25618046a06f8,成都雅诺居钢结构工程有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7784ca0120f9435ab3d51b86bdef6ead,成都瑞和隆建材有限公司,91510113MA68HM8GX9,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,78779b043a4f4ba18984910d1b4f8bf8,成都七彩祥云科技有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,789b5ce4466f4c9ab6126dd0b969e199,德阳市世蓉金属制品有限公司,91510600680432316H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,78ce7d98e41a47588676ba9bde91c39c,深圳汉卓科技有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7936597bfab3440797e347f130acf5ee,广元海螺水泥有限责任公司,915108126757945745,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7adcebaa1b5f4536a699cbe32725d329,四川好建居建材有限公司,91510107MA6CWE1P2C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7b03218babd54c22b3def19f21b65ac5,德阳市新里程商贸有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7b30d633c6404d52afc728fdb5b179a7,资阳市雁江区变形缝五金建材经营部,92512002MA6302Q443,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7c9e842bd9904d00bad087cfdedd5e01,德阳金利达建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7d11bf9388504365a3333f59132faa34,峨眉山市嘉安建筑工程有限公司,91511181MA64HR3C5W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7d69e75ec0ea4434a0db61420b3ca802,德昌县永兴商贸有限责任公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7d97df1f86924e059bff85a3535d26a3,旌阳区新琰建材经营部,92510603MA66HC543C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7e299e16d83148eebf8c731dad75eaff,广汉市冠森建材经营部,92510681MA684XH99J,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7e5565196e2d4c829c658a0ba0d13852,巧家县盛泽商贸有限公司,91530622MA6NT3HDX4,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7e8cbdebb2c64796842314c8ca2f2aa8,旌阳区创新门窗加工厂,92510603MA63QGTB0W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7e940f1675f848e7a5b89dc12ff0b790,成都万和易贸易有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7e9ef10437a64b679fb7ff3796a3f567,向天均，刘际平,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7eaf7fee7340453bbac26df4e327958e,成都创诚金属制品有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7ee4259b54d14650a269a1692f0e82d6,重庆惠刘贸易有限公司,91500106304838806H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7f12c955a7c743e88f29cf7867cfb12a,成都古木工程机械租赁有限公司,91510112MA67A29T9T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7f1fae5379f542b4a20543d1da657d38,四川万贯杉商贸有限公司,91510824MA66D9XM9Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,7f4b2e57574e491ab203177bffc3090f,中江县南华镇林瑞建设经营部,92510623MA66Y8CP18,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,80537a0d8a0b4d7c98fb783f4e68b212,夹江县戈尔达陶瓷有限公司,9151112655821012XK,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8084f0444fef43838c1c00db6d3cd80b,黄超管道疏通服务中心,92540192MA6T66CG0R,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,809a22197cf34fe0ba2149e5ae7128f5,重庆芳园建设工程咨询有限公司,91500118745309993J,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,80e1dfc4c62844a29bc10806bf682a48,四川正友招标代理有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,821ac7fae5194174a58a2136a36c9616,四川中广建材有限公司,91511422687916567Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,828083d09fcc40e49521577be0ef8e15,重庆必成工程咨询有限公司,91500118MA5UGMFJ1K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,83b71ead30bc4196a8d13e65a3361825,忠县泽松建材经营部,92500233MA61341K61,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,84b2912c13f6468bb5f38e2c83633ff7,旌阳区永镪机械租赁部（杨守文）,92510603MA62APU702,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,860cdc49eae64eed9b760e212536f9bf,德阳市区尚雅居家居建材经营部,92510600MA6504QH8R,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,868ceb55aef4439eacde3b90756f9026,四川旭智星峰图网络科技有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,86e458dc9aed4d178d6c0f7d4c58d8d9,广州穗镓工程技术有限公司,9144010MA5AT9497E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,87109455364244829c622ecef615f9f7,德阳市天星混凝土有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,87a551baf0224718a7d719756ec9a5e5,重庆胜名机械设备有限公司,915001083527342270,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8b091ee09ff645fead514957b129647f,德阳凯达门业有限公司,91510623062389947Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8b29a384ae814cb0955c2916bc3cf286,四川通力线缆有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8b66a4925b50455a9d35560307451e03,四川蜀汇非融资性担保有限公司,915100003145325873,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8c19d1f6a2834b908ea4a7336804195a,重庆市帝茂金属材料有限责任公司,91500107572107081K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8c56abf7c51e4aad8f13fa40e831eb30,郫县绿创园艺场,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8cf691fe22cc40419a508a3682b30415,四川友鑫建筑工程有限公司,91510600078895983B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8d5144ecc8f94796954928b138f39a43,广元市永昊建设工程有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8d77a779f0b449fc87cceb6551eb5d36,忠县嘉琪建材经营部,92500233MA614TH4G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8ddbe1d77df04138abbaaba2fb22df48,重庆浙奥家具有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8e720ede3940420c942f0eb349db36e6,成都精川盛睿工程机械租赁有限公司,91510114MA6CE19130,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8e8bbd838ef245609a8f29b6ccbc6fd2,德昌县安利捷运输有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8eba444928e34f6aa1d5c8bb7de7bdf0,彭州市天彭镇桥森建材经营部,92510182MA6D38GK3N,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8ebb89efefea4f7e8223bc2e3dfdeb23,旌阳区杉和建材经营部,92510603MA64WU6L8E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8ed62392e2134d058b17bf4f8bc8f214,四川宇帆工程咨询有限公司,91510112331926510Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8f1d5a4e991a4ba388f4876a7c508e3e,四川志宏源工程机械设备租赁有限公司,91510106MA6856DP68,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,8ff97172032a40398944b103cfa6d7d5,德阳市区弘毅家具经营部,92510600MA6BDR7E1C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,902df9afa10b4b7483b2151149772970,什邡市丰源钢结构有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,90b25150c5ac498cbab74b4815a55618,中江民鑫门窗有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,91b1a4a2bd8f4f3c95ce3888b4170a94,成都爱伦居装饰材料有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,91d8119174d74f6baf4c40a133d98581,广元市路通建设工程有限责任公司,91510800MA650DJGX6,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,92010af18e694f7d8ab8d840eedbd737,德阳市金桂湖商贸有限公司,91510600MA66986G3B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,923077d6bb604266b87fcd2c44cd1d6c,广州晟成筛网有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,92fed7e0d6a54b9c8164377212306f7c,布拖县民主加油站,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,942cdda6350140c6b2b2e91446efab45,射洪县佳丽城建材经营部,92510922MA67N96Y07,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,94456e31eb05405a95445da674994dd5,广安市鼎卓建筑工程咨询有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,947338e843324fd6a1b3eebe027451e6,德阳金益德科技有限公司,91510600MA63WKJ86B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,94dbd94ec4724e6ab2cf4df3a5fecd8a,德阳市隆格建材有限公司,91510600MA6236QD4A,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,95e3d5e9eae14d76a4b6d010d3913809,绵阳华钢实业有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9634bda52d3346678665031905b8ea99,重庆铜梁共和水泥有限责任公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,964e951d00b94f93b2f857a075886347,国家金库中江县支库,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,969736f03d2d470b81d566d1e6dd1429,西藏纵驰水电工程管理有限公司,91540195MA6T4ATG91,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,96a1875f72ba4956b3f8706d23fd714b,西昌富华园林工程有限责任公司米易分公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,96a90b55ef4d48729f7a13ee31bc682d,中江县砼源建材有限公司,91510623MA65WKXQ4K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,96e38ce9710a4985b5fa548aa21f8df2,云南稳银工程材料有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9725853f358e4fad9c35bd65dff8c507,西宁立策电气机电设备经营部,92630100MA7574M62C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,973481249f134a8abf6dd1d845b2e4c1,旌阳区旌南建筑设备租赁站,92510603MA6AQHGD3Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,974070e2b6334114800acb072eb35d55,西宁龙港钢管有限公司,916301007104352793,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,979c42a437424552a9cb2c9dfa48b4ef,成都新思涵广告有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,98a8df0364f84c36be4d7eb8c792d1a1,德阳旌东明阳五金经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,98c252273579425dbad00375d9f1c75d,罗江区调元君芋建材经营部,92510604MA69R12T60,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,98d8ec5cd1cb442999eb70b2e5052029,四川科利建筑劳务发展有限公司,91510600786695966J,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,99bcc44d7c39407398ea265c5bc9bca4,重庆兰夫人建材有限公司,91500109MA60J32G3T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9a323eed96064717a7fa4e3bb4ecc0bb,上海普会信息科技有限公司,91310116572688947Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9a602b6c3d0447258a25eb97546b5f2a,四川博文门窗有限公司,91510600692284074Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9a707c1a817c43df96a0a0e8a40642a7,四川德阳安康劳务有限责任公司,91510600772993065T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9a7334232e6f40af93e89746e8f14610,四川奇俊起重机机械有限公司租赁二分公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9b1b7e4a05be44739df27738de447a36,广汉市刘素珍木材经营部,92510681MA63T7NUXX,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9b2645e48ddc42f4a12fb546b8f61be9,德阳开发区世清建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9c2a313f70af4f758ccf811f03a07438,四川矿奇石材有限公司,,,,,unmatched,1,1,multiple_xlsx_name_matches
company_supplier,9c5178c83af8404cb5da91514a16c767,重庆交通大学工程设计研究院有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9cd71738e2804bd781f34a86654c9e10,成都敬业恒泰贸易有限公司,,,,,unmatched,0,1,multiple_xlsx_name_matches
company_supplier,9ec765c953d54caab5d7d6e824159654,成都信力友建筑机械租赁有限公司,91510124MA67P8L06H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9ef20e6a4f4244059d75274c9f9fb634,广汉景桥商品混凝土有限公司,91510681052194396B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9f9613058d9c4bffac52860180c5189a,都江堰市聚鑫钢质门厂,92510181L276003247,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,9fa39c5aed8840948be4250284d190ab,中江县永兴镇文博建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a00e46dce6d44352acd1fadd792b12a8,王豪（米石，中砂，1-3石子,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a0929cd5b962460cae07a6b2c867f658,成都鑫立新电器成套设备厂,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a24f2ee727614d44becf41aa505f6995,重庆机场集团有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a34a1b3018764013aa2a70f5a432ae42,罗江区腾亚建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a34a5d9b2c92480e867ef6b222f5c106,夹江县奥斯堡广东陶瓷有限公司,9151126720849926G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a373b124419f4314ba03fe8e4befae43,德阳市区恒友祥建材经营部（康继祥）,92510600MA62HQ2U1X,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a3fbaaba7edd40718914c4b165a47308,射洪市洋溪镇罗家坝预制场,92510922MA63T26298,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a45102c5fe85408b88abb7b67111ddd4,四川源溪建筑劳务有限公司,91510623MA675K778L,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a4c1629f711c4718a8652a73005f6faa,中江县南华镇吴永军建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a4f46a28a40e4b3f8da83850aac87e9c,浙江海工机械有限公司,913310820641894711,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a509754abb46474bb54c6ec743307f4c,揭阳空港区群峰石材有限公司,9144200MA522HEX4J,,,,unmatched,0,1,no_xlsx_base_match
